event.time,dataSource.name,message
,KafkaAppLogs," INFO  [2026-04-06 21:01:30,799] [dw-133 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-133 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210130381576737842623681167297572786112531736539837] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:38:47,719] [dw-184 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [dw-184 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [REQ260406203847395793364744325275427613571249167458531841514] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/loanacc/[REDACTED_ACCOUNT]/borrower, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:31:08,876] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203108465964166872582477161824162866593293861582474] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," #011at com.flipkart.affordability.transaction.service.scheduler.aml.callback.AmlServiceCallBackServiceImpl.processEvent(AmlServiceCallBackServiceImpl.java:54)"
,KafkaAppLogs," INFO  [2026-04-06 21:02:31,471] [dw-149 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-149 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210231622159889716359167855544299579857911899459828] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:18:36,633] [dw-182 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062017F7IIK00] [dw-182 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062017F7IIK00] [REQ260406201836829576366964665119912222353425977651589695276] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation with accountId - [REDACTED_ACCOUNT] and deviceId - DummyID "
,KafkaAppLogs," INFO  [2026-04-06 21:02:29,475] [dw-61 - POST /bnpl-tijori/v1/lender/authenticate] [dw-61 - POST /bnpl-tijori/v1/lender/authenticate] [REQ260406210229171313255445325794717885247943749654983417345] [#033[36mNexusClientImpl#033[0;39m]: Nexus initiate request - URL: http://[REDACTED_IP]/credit-marketplace/v1/execute, Request: InitiateTransactionRequest(transactionId=PZT2604062059DEK8J01, forwardTransactionId=PZT2604062059DEK8J01, authDetails=AuthDetails(authType=LAST_DIGITS_OF_DEBIT_CARD, encryptedAuthValue=/Oo5Ne25Zh250XmanhH9rA==, encryptedAuthExpiry=null, encryptionKeyData=EncryptionKeyData(encKeyRef=1:7197c5ad-bae4-48ec-b6cd-c0ce70a0b5ae, encKey=bM+8s0yjnGGFhvtbiwvgxPKT7hprycI2/cS87gYcIDgSQrxNT414pqSFlAlUOg5cCy7OLG7bQ6wsSBYtoO91TaG8impPKat5BEyK33qFmXCsepZxmOjQxljUr71bu8LLiol0sM63YH/nh4mZ3iKvgVUz0GgpoUet6W0+tYRXVKYbMB+TSJ7XonAwB8VzxSPHQtUmroJRw95Vipzo8gJ27cf5rEGWg/6Y9r5XnGt4f12GoXyB3wxhb+UHOAkV35SIHHw/f+Pg6nULng3M5xHEr0cf4jp195fIV3cfI/zkYy6173fDaeSofJeXrAubdUMKs1YbFwrM4oUQe4XoOM5sNQ==)), amount=3194800, callbackUrl=https://www.flipkart.com/rv/fpg/cfa/loader/process, emiDetails=EmiDetails(super=BaseEmiPlan(tenure=6, roi=16.0), bankCode=HDFC, emiType=DEBIT, emi=557600), marketplaceContext=FLIPKART) "
,KafkaAppLogs," INFO  [2026-04-06 20:19:14,973] [dw-77 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-77 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [77ed97d4-d990-453e-835e-7944b6d475ef] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:19:24,574] [dw-88 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-88 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201924853179139128752928218326114884548768116917596] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:19:24,883] [dw-228 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-228 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201924269573274644466631846938237692799997791145179] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:19:20,685] [dw-200 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-200 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201920633914468132312814454751534261479894136585267] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:19:21,638] [dw-199 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-199 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201921798841755244448171131754896867416382463775638] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:19:41,019] [dw-183 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-183 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201941919975294591489182896978327381491749353298551] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:07:38,879] [dw-234 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-234 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200738467847334799312349827985889467887382475434946] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 21:03:54,015] [dw-224 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-224 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210354833654568258269371469277759333433223392966513] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:59:01,046] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205901475182335471992186491582371585982679568972411] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:02:08,800] [dw-149 - POST /bnpl-tijori/v1/transaction/init] [dw-149 - POST /bnpl-tijori/v1/transaction/init] [REQ260406210208115722135611769122488373475222523823616795431] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:02:09,255] [dw-149 - POST /bnpl-tijori/v1/transaction/init] [dw-149 - POST /bnpl-tijori/v1/transaction/init] [REQ260406210208115722135611769122488373475222523823616795431] [#033[36mNTBSaleLineInitStrategy#033[0;39m]: Received Nexus loan creation response for txnId: PZT2604062100CYP3I01 "
,KafkaAppLogs," INFO  [2026-04-06 20:34:31,073] [dw-69 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT260406203441HWL00] [dw-69 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT260406203441HWL00] [REQ260406203431569223473365171393184713653238148843925485441] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation with accountId - [REDACTED_ACCOUNT] and deviceId - ad6f68e2f259879b84569b55a3a0080d "
,KafkaAppLogs," INFO  [2026-04-06 20:34:34,260] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203434591165965465368628854629235824747586944791142] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:35:03,724] [dw-198 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-198 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203503166698336559859562611267457597431381359573368] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:34:29,016] [dw-81 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-81 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203429852776996198379241771922956439863223994786438] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:14:48,754] [dw-248 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-248 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201448888379696271341298424513492234429292369627923] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:15:18,303] [dw-177 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620135VLQC00] [dw-177 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620135VLQC00] [REQ260406201518677647577739833971745251246899487949434756431] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation with accountId - [REDACTED_ACCOUNT] and deviceId - 486F0870D501424C9C730CCA6CD64945 "
,KafkaAppLogs," INFO  [2026-04-06 20:08:10,020] [dw-234 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-234 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200810224575467724136899778288138135526516672891328] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:08:12,304] [dw-208 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-208 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406200812116211482346519495622475986555853928521347796] [#033[36mLoanAccResource#033[0;39m]: Fetch Account Limits API response : LoanAccountLimits(creditLimit=20000, totalCreditLimit=[REDACTED_PHONE], creditAvailed=0, totalCreditAvailed=18061, userAvailableCreditLimit=20000.0, accountState=ACTIVE) "
,KafkaAppLogs," INFO  [2026-04-06 20:09:17,645] [dw-244 - POST /bnpl-tijori/v3/sale/sendOtp] [dw-244 - POST /bnpl-tijori/v3/sale/sendOtp] [REQ260406200917883584927968326568547865682631565281678664984] [#033[36mTransactionManager#033[0;39m]: fetching user identifiers for accountId - [REDACTED_ACCOUNT] from user service "
,KafkaAppLogs," INFO  [2026-04-06 21:07:17,494] [dw-244 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-244 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210717494575512137384937295677921556394131114757777] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:18:32,405] [dw-195 - POST /bnpl-tijori/v1/transaction/capture] [dw-195 - POST /bnpl-tijori/v1/transaction/capture] [REQ260406201832421951274465711292372466252767296371441759618] [#033[36mTransactionManager#033[0;39m]: Transaction captured successfully for userId: [REDACTED_ACCOUNT], txnId: PZT2604062000QQ1PK01 "
,KafkaAppLogs," INFO  [2026-04-06 20:51:59,179] [dw-238 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-238 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406205159246218317565528174564518739973921456626375766] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:52:22,230] [dw-97 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-97 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205222386353511973143726697499491475886464489496366] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 21:01:47,964] [dw-242 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-242 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406210147999884821567869439776948939184994881719511963] [#033[36mLoanAccResource#033[0;39m]: Fetch Account Limits API response : LoanAccountLimits(creditLimit=null, totalCreditLimit=null, creditAvailed=null, totalCreditAvailed=null, userAvailableCreditLimit=null, accountState=null) "
,KafkaAppLogs," INFO  [2026-04-06 21:01:49,634] [dw-238 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-238 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210149664299163722618117215122649423443878333531496] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:01:48,308] [dw-192 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-192 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210148673863641955177311751856414969253473775872435] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:02:05,027] [dw-166 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-166 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210205679798567452192293732859882298254271499245896] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:58:28,249] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205828456447132148747492175134435378634579473685726] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:58:23,189] [dw-190 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-190 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406205823644196537571466283974854594743521454144728478] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:57:57,474] [dw-122 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-122 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [bde42423-6571-4f73-9f5a-6f59da4032f8] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," [REDACTED_IP] - - [06/Apr/2026:14:36:15 +0000] ""GET /healthcheck HTTP/1.1"" 200 213 ""-"" ""elb-health/2.0"" 1"
,KafkaAppLogs," INFO  [2026-04-06 20:58:08,223] [dw-102 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-102 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406205808453935286885549248472545981784298139737874132] [#033[36mLoanAccResource#033[0;39m]: Fetch Account Limits API response : LoanAccountLimits(creditLimit=null, totalCreditLimit=null, creditAvailed=null, totalCreditAvailed=null, userAvailableCreditLimit=null, accountState=null) "
,KafkaAppLogs," INFO  [2026-04-06 20:06:18,097] [dw-177 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062006YNRRI00] [dw-177 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062006YNRRI00] [REQ260406200618635958171755352327577218437627364369455253784] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation Response - DeviceAuthInformation(deviceId=1542922fae4d856eedb6e72e3ce78471, accountId=[REDACTED_ACCOUNT], authStatus=VERIFIED, isTxnVerified=false, stampCreated=2024-05-22 18:45:05.0, stampModified=2024-05-22 18:45:47.0) "
,KafkaAppLogs," INFO  [2026-04-06 20:52:08,134] [dw-219 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-219 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406205208699913131151726638116848527167735786559194956] [#033[36mLoanAccResource#033[0;39m]: Fetch Account Limits API response : LoanAccountLimits(creditLimit=70000, totalCreditLimit=[REDACTED_PHONE], creditAvailed=0, totalCreditAvailed=2696, userAvailableCreditLimit=70000.0, accountState=ACTIVE) "
,KafkaAppLogs," INFO  [2026-04-06 20:28:47,688] [dw-198 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-198 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202847139399531843173253919549568237942674846226186] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:05:05,987] [dw-65 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-65 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200505352411679898867578425297198979989336452987522] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:01:34,515] [dw-253 - POST /bnpl-tijori/v1/transaction/init] [dw-253 - POST /bnpl-tijori/v1/transaction/init] [REQ260406200133936155854983364988578773586731612439537591125] [#033[36mTransactionResource#033[0;39m]: Transaction initialized successfully. Response: TransactionApiResponse(data=TransactionResponse(txnResponseCode=INITIATED, txnState=null, lenderTxnId=null, merchantTxnId=PZT26040619594TY7101, redirectionUrl=https://jusp.in/c/DiDUAx), transactionApiResponseCode=SUCCESS, errorDescription=null) "
,KafkaAppLogs," INFO  [2026-04-06 20:48:56,164] [dw-69 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-69 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406204856971738913574215389265841358125863173566662398] [#033[36mLoanAccResource#033[0;39m]: Fetch Account Limits API response : LoanAccountLimits(creditLimit=null, totalCreditLimit=null, creditAvailed=null, totalCreditAvailed=null, userAvailableCreditLimit=null, accountState=null) "
,KafkaAppLogs," INFO  [2026-04-06 20:49:15,617] [dw-229 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-229 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406204915953133189545474487836883517731818649339169982] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:49:03,064] [dw-108 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-108 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406204903649392319737283413251947644222356853659492968] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:18:06,198] [dw-172 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-172 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201806162924392476934819759715713587269632744161587] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:52:09,552] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205209323342371417954968289421353162875481399326773] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:52:08,378] [dw-82 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-82 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205208673189236394399361712218845997781861638141935] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:46:09,529] [dw-189 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620452GJQD00] [dw-189 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620452GJQD00] [REQ260406204609442164914699965832576541568424341494371584843] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation with accountId - [REDACTED_ACCOUNT] and deviceId - 655CFEE283E54F5A9617777DD77EA5F2 "
,KafkaAppLogs," INFO  [2026-04-06 20:45:40,232] [dw-141 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062044A968400] [dw-141 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062044A968400] [REQ260406204540853122378862481126223428453793394629734414358] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:46:10,263] [dw-223 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [dw-223 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [REQ260406204610771291249169899973533936191327242536498311613] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:11:47,484] [dw-227 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604061958RR2X500] [dw-227 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604061958RR2X500] [REQ260406201147498918847653454485825744256675893975271787584] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation with accountId - [REDACTED_ACCOUNT] and deviceId - 555f48cbc465e3d376a023854fbbb9cf "
,KafkaAppLogs," INFO  [2026-04-06 20:11:51,424] [dw-195 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-195 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201151371271121539472465161699456297716846288816682] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:50:31,271] [dw-244 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062050FEM3M00] [dw-244 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062050FEM3M00] [REQ260406205031413968156378289682484351913843441751714158566] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/deviceAuth/fetch/PZT2604062050FEM3M00, X-User-Id header=[REDACTED_ACCOUNT] "
